面积,直径,周长,形状因子,椭圆宽度,椭圆高度,椭圆方向角,椭圆因子,规则度,总凹陷深度,最大凹陷深度,凹陷数目,凹陷角度,凹陷椭圆夹角,重叠系数1,重叠系数2,平均半径,最大半径,最小半径,半径方差,球形度,eccentricity,elongation,freq_low_fft,freq_high_fft,FFT_Harmon1,FFT_Harmon2,FFT_Harmon3,FFT_Harmon4,FFT_Harmon5,FFT_Harmon6,FFT_Harmon7,FFT_Harmon8,FFT_Harmon9,FFT_Harmon10,FFT_Harmon11,FFT_Harmon12,FFT_Harmon13,FFT_Harmon14,FFT_Harmon15,FFT_Harmon16,FFT_Harmon17,FFT_Harmon18,FFT_Harmon19,FFT_Harmon20,FFT_Harmon21,FFT_Harmon22,FFT_Harmon23,FFT_Harmon24,FFT_Harmon25,FFT_Harmon26,FFT_Harmon27,FFT_Harmon28,FFT_Harmon29,FFT_Harmon30,FFT_Harmon31,平均灰度,灰度方差,灰度标准差,灰度标准误,灰度扭斜度,灰度峰态,平均光密度,光密度方差,光密度标准差,光密度标准误,光密度扭斜度,光密度峰态,积分光密度,边缘梯度,轮廓H1,轮廓H2,轮廓H3,轮廓H4,轮廓H5,轮廓H6,轮廓H7,DNAH1,DNAH2,DNAH3,DNAH4,DNAH5,DNAH6,DNAH7,红色H1,红色H2,红色H3,红色H4,红色H5,红色H6,红色H7,绿色H1,绿色H2,绿色H3,绿色H4,绿色H5,绿色H6,绿色H7,蓝色H1,蓝色H2,蓝色H3,蓝色H4,蓝色H5,蓝色H6,蓝色H7,角度二阶矩,对比度,相关系数,反差矩,熵,小梯度优势,大梯度优势,灰度分布不均匀性,梯度分布不均匀性,灰度熵,梯度熵,惯性,DarkLengthMean,DarkLengthVari,DarkLengthStd,DarkLengthCV,DarkLengthSkewness,DarkLengthKurtosis,DarkDistMean,DarkDistVari,DarkDistStd,DarkDistCV,DarkDistSkewness,DarkDistKurtosis,DarkGreyMean,DarkGreyVari,DarkGreyStd,DarkGreyCV,DarkGreySkewness,DarkGreyKurtosis,DarkODMean,DarkODVari,DarkODStd,DarkODCV,DarkODSkewness,DarkODKurtosis,BrightLengthMean,BrightLengthVari,BrightLengthStd,BrightLengthCV,BrightLengthSkewness,BrightLengthKurtosis,BrightDistMean,BrightDistVari,BrightDistStd,BrightDistCV,BrightDistSkewness,BrightDistKurtosis,BrightGreyMean,BrightGreyVari,BrightGreyStd,BrightGreyCV,BrightGreySkewness,BrightGreyKurtosis,BrightODMean,BrightODVari,BrightODStd,BrightODCV,BrightODSkewness,BrightODKurtosis,DarkReletiveLengthMean,DarkReletiveLengthVari,DarkReletiveLengthStd,DarkReletiveDistMean,DarkReletiveDistVari,DarkReletiveDistStd,BrightReletiveLengthMean,BrightReletiveLengthVari,BrightReletiveLengthStd,BrightReletiveDistMean,BrightReletiveDistVari,BrightReletiveDistStd,DarkArea,DarkIOD,DarkAreaRatio,DarkDNARatio,BrightArea,BrightIOD,BrightAreaRatio,BrightDNARatio,BrightDarkGreyRatio,BrightDarkODRatio,BrightDarkLengthRatio,BrightDarkDistRatio,dnaIndex,归一角度二阶矩,归一对比度,归一相关系数,归一反差矩,归一熵,归一小梯度优势,归一大梯度优势,归一灰度分布不均匀性,归一梯度分布不均匀性,归一灰度熵,归一梯度熵,归一惯性,裸核指数,核红色最大光密度,核绿色最大光密度,核蓝色最大光密度,核黄色最大光密度,核色度平均值,核饱和度平均值,核色度方差,核饱和方差,胞浆红色光密度,胞浆绿色光密度,胞浆红绿光密度比,胞浆平均半径,胞浆最大半径,胞浆最小半径,核浆比,细胞长宽比,核偏心度,胞浆厚度平均值,胞浆厚度最大值,胞浆厚度最小值,斑点系数,归一胞浆厚度,核DAB积分强度,核DAB平均强度,浆DAB平均强度,label
68.4468,9.33537,32.753,0.801768,7.85508,11.2404,65.3479,0.984522,7.00711,2.55426,0.578101,2,45.019,20.3289,1.09153,0.028061,4.71316,6.46336,3.30542,1.51779,0.511408,1.08,1.19569,1.68568,0.243326,0.814204,0.569932,0.260843,0.210428,0.216626,0.134675,0.133364,0.143548,0.196141,0.159011,0.107191,0.089722,0.086451,0.136869,0.119104,0.144974,0.132118,0.08863,0.107957,0.112596,0.107824,0.137041,0.110273,0.078225,0.094037,0.088915,0.09205,0.106365,0.122584,0.058762,0.095036,130.973,182.962,13.5263,0.103276,-0.545846,1.63092,0.157134,0.002244,0.047374,0.301489,1.25015,4.857,11.1088,0.403125,21.6766,50.8209,0.1877,0.001579,-1.7e-05,-0.010267,1.8e-05,0.005518,4e-06,0,0,0,0,0,0.002922,1e-06,0,0,0,0,0,0.004555,3e-06,0,0,0,0,0,0.005563,4e-06,0,0,0,0,0,0.143976,0.603843,0.765688,0.756028,0.999707,0.048695,103.432,175.19,43.4615,0.569416,1.15048,21.033,1.27724,0.951219,0.975305,0.763605,2.37721,8.29724,1.89103,2.82311,1.68021,0.888516,2.06942,5.66603,117.871,112.384,10.6011,0.089939,-1.85419,5.78885,0.273039,0.001915,0.043756,0.160256,2.54568,9.51266,0.905422,0.329572,0.574084,0.634052,0.98252,0.267895,2.29143,2.36784,1.53878,0.671537,0.809865,-0.393385,143.903,56.8545,7.54019,0.052398,0.29279,-0.376137,0.184941,0.000513,0.022651,0.122478,-0.163133,-0.346917,0.154381,0.013897,0.117886,0.228572,0.041245,0.203089,0.10944,0.004815,0.06939,0.276968,0.034594,0.185994,22.8799,6.2471,0.334272,0.562355,23.9082,4.42161,0.349296,0.398027,1.22086,0.677344,0.708891,1.21173,1.38469,0.055707,1.82473,0.270506,0.589421,1.41304,0.019057,175.52,112.729,144.52,0.765057,0.870409,35.326,0.05,0.575501,0.395002,0.312929,0.314881,6.27272,99.4873,3.5053,13.6851,0.139176,0.066651,2.08814,17.9548,39.4375,6.81193,0.337117,1.25688,3.15385,11.2971,33.3426,0.358523,1.09869,11.8916,0,0,0,0
44.8599,7.55761,27.9437,0.72192,6.42,9.23776,31.6629,0.96064,5.35341,3.12534,0.358523,2,-55.0312,86.6941,1.26099,0.127692,3.88387,5.17069,2.40504,1.13425,0.46513,1.09828,1.14956,1.44031,0.259321,0.507376,0.474377,0.312893,0.221588,0.242065,0.104774,0.083562,0.131706,0.094453,0.203774,0.153084,0.062311,0.147531,0.097436,0.128914,0.115299,0.136101,0.128648,0.095017,0.141496,0.094513,0.16052,0.121552,0.060327,0.118932,0.059738,0.068394,0.117545,0.06228,0.08339,0.08096,108.552,426.023,20.6403,0.190143,0.978722,0.552447,0.236461,0.00616,0.078485,0.331916,-0.480828,0.370771,11.1243,0.466667,22.499,77.362,2.99553,0.185709,0.112523,0.995555,-0.068007,0.003707,2e-06,0,0,0,0,0,0.001996,1e-06,0,0,0,0,0,0.0029,1e-06,0,0,0,0,0,0.003726,2e-06,0,0,0,0,0,0.131022,0.772748,0.511919,0.731677,1.09889,0.049468,115.354,98.3482,42.6825,0.664678,1.06926,26.0585,0.966453,0.404865,0.63629,0.658377,1.03365,0.315206,1.17473,0.596319,0.772217,0.657355,1.64268,2.97057,93.5079,87.1644,9.33619,0.099844,-1.01871,2.50119,0.373937,0.002183,0.046726,0.124958,1.59178,4.39692,0.696558,0.226401,0.475816,0.683095,3.07292,12.5013,2.71133,2.11415,1.45401,0.536273,0.670534,-0.526728,131.102,310.187,17.6121,0.134339,0.138454,-0.67088,0.228729,0.003455,0.058783,0.256997,0.126266,-0.657299,0.144295,0.009025,0.095,0.175392,0.013293,0.115295,0.103999,0.005047,0.071041,0.404811,0.047128,0.217089,16.1959,6.05623,0.361032,0.544414,13.8822,3.17526,0.309456,0.285434,1.40204,0.611678,0.720737,2.30804,1.38662,0.063963,1.96619,0.243951,0.59877,1.41443,0.017278,169.95,72.7827,86.0919,0.799596,0.896023,30.8329,0.21,0.802285,0.57354,0.422074,0.424025,4.24316,130.519,5.38517,14.4139,0.120241,0.055393,2.17067,9.62634,17.5676,4.6608,0.780793,2.02564,0.769231,3.84336,11.8312,0,1,4.86502,0,0,0,0
46.2739,7.67579,28.7117,0.705369,5.22575,11.6084,141.58,0.968767,4.77406,2.02276,0.516141,1,14.0422,127.538,1.15994,0.044643,4.09699,6.16826,2.2675,3.51542,0.367607,1.08361,1.42911,2.40263,0.297221,1.21952,0.265486,0.641468,0.348168,0.360364,0.106006,0.090009,0.118778,0.222492,0.213076,0.2048,0.135216,0.037707,0.125591,0.155409,0.179865,0.163868,0.125456,0.069735,0.082371,0.109281,0.130158,0.115597,0.105129,0.044997,0.08283,0.107191,0.109874,0.113171,0.08953,0.049873,111.169,456.966,21.3768,0.192291,0.747981,0.298766,0.251713,0.006578,0.081105,0.322213,-0.237543,-0.001413,11.8742,0.361111,27.6779,339.73,1.84311,0.418899,0.330937,5.40215,0.254979,0.004768,1e-05,0,0,0,0,0,0.002426,2e-06,0,0,0,0,0,0.003719,6e-06,0,0,0,0,0,0.004793,1e-05,0,0,0,0,0,0.107479,0.894092,0.461409,0.704831,1.18747,0.034677,139.854,91.7234,65.9468,0.698431,0.986738,30.7154,1.3843,0.574037,0.757652,0.547319,0.770038,0.738875,1.1805,0.39361,0.627384,0.531455,0.674008,-0.457443,95.3553,137.78,11.738,0.123097,-0.154527,-0.389144,0.366457,0.003012,0.054884,0.149771,0.461847,-0.085232,0.877437,0.157702,0.397117,0.452587,0.769881,0.358979,2.1925,1.14478,1.06995,0.488002,0.671533,0.59173,133.426,344.249,18.554,0.139058,0.238967,-0.981032,0.221332,0.003633,0.060273,0.272319,-0.04973,-1.1179,0.203498,0.012405,0.111379,0.17354,0.008506,0.092229,0.128988,0.003408,0.058378,0.322309,0.024739,0.157287,19.5379,7.15978,0.422222,0.602968,15.6817,3.47086,0.338889,0.292302,1.39925,0.603978,0.633851,1.85726,1.4801,0.037249,2.76114,0.169854,0.534118,1.60242,0.016312,190.707,56.1915,129.612,0.905559,0.773175,37.9122,0.16,0.899195,0.596204,0.454258,0.45621,4.31062,132.019,5.3964,17.9712,0.074824,0.043251,1.73001,11.8635,39.4375,4.30227,0.330391,2.45902,3,6.15942,35.1352,0,1,7.33264,0,0,0,0
58.5493,8.63408,37.5262,0.522455,7.50535,11.3593,127.642,0.872177,5.14624,5.29368,2.05735,3,24.4543,103.188,1.15933,0.094444,4.61113,6.5816,2.8905,2.34231,0.439179,1.07284,1.2311,1.55272,0.239432,0.87524,0.183669,0.431449,0.265209,0.275749,0.217469,0.297608,0.173352,0.050404,0.148235,0.021873,0.031979,0.111109,0.097136,0.157364,0.124692,0.114873,0.141149,0.169826,0.154556,0.162349,0.097796,0.06823,0.026621,0.060232,0.087673,0.09688,0.092841,0.083303,0.056889,0.095975,115.742,408.212,20.2043,0.174562,0.092873,-1.18181,0.242078,0.005906,0.076847,0.31745,0.120789,-1.17333,15.0914,0.499138,23.4947,88.9824,2.40013,0.447142,0.195178,3.09369,-0.407919,0.00424,3e-06,0,0,0,0,0,0.002184,1e-06,0,0,0,0,0,0.003349,2e-06,0,0,0,0,0,0.004264,3e-06,0,0,0,0,0,0.111158,0.506725,0.542742,0.790754,1.07383,0.058729,102.768,107.651,45.1169,0.674886,1.11565,22.9979,1.28898,0.520797,0.721663,0.559874,1.3801,2.42306,1.69129,1.18063,1.08657,0.642448,0.838317,-0.040153,96.6839,114.062,10.68,0.110463,0.902943,1.28549,0.359585,0.002157,0.046441,0.129152,-0.55611,0.347477,0.903776,0.45393,0.673743,0.745476,1.18052,0.516838,3.2614,5.83012,2.41457,0.740346,0.311907,-1.63867,136.027,87.0058,9.32769,0.068572,0.150279,0.253879,0.209812,0.000889,0.029816,0.142108,0.077529,0.239456,0.168455,0.008895,0.094313,0.221033,0.020165,0.142002,0.118114,0.007753,0.088051,0.426229,0.099576,0.315557,19.9235,7.16418,0.340285,0.474719,19.0237,3.99141,0.324918,0.264482,1.40693,0.583485,0.701159,1.92835,1.88111,0.064583,1.2192,0.364232,0.65709,1.33367,0.017901,161.912,95.9019,107.472,0.75894,0.911624,29.1315,0.48,0.814874,0.545052,0.416934,0.418886,5.72371,127.338,4.95606,18.4661,0.127426,0.061459,2.07335,8.08469,15.058,4.6608,1.32015,1.8,0.882353,1.88942,8.60455,0,0.903404,3.63349,0,0,0,1
52.1224,8.14643,33.224,0.59336,7.69463,9.41453,77.6674,0.913779,5.57927,5.2122,2.21611,4,56.3337,21.3337,1.08378,0.168651,4.14593,5.56577,2.80015,1.22162,0.503102,1.08403,1.16923,1.27376,0.427016,0.622794,0.330569,0.044222,0.339652,0.056399,0.11754,0.211579,0.160082,0.240256,0.291492,0.20629,0.216757,0.186843,0.141678,0.207779,0.165711,0.160287,0.104875,0.074789,0.081231,0.100896,0.149952,0.19945,0.183831,0.156255,0.086496,0.067911,0.029233,0.058926,0.064743,0.108217,81.2723,135.126,11.6244,0.14303,0.202166,-0.133426,0.340045,0.003932,0.062709,0.184415,0.190773,-0.092033,19.1008,0.834896,21.3751,8.00735,7.47173,0.011903,0.002513,-0.001385,0.002605,0.002864,0,0,0,0,0,0,0.00171,0,0,0,0,0,0,0.002167,0,0,0,0,0,0,0.002877,0,0,0,0,0,0,0.200377,0.412815,1.18087,0.806731,0.826908,0.067817,64.669,168.492,36.7576,0.463496,1.11744,16.9697,1.01581,0.326855,0.571712,0.562812,1.22851,2.03801,1.93414,2.15069,1.46652,0.758232,0.780123,-0.455948,67.8716,37.5575,6.12841,0.090294,-0.107204,0.427458,0.512526,0.001591,0.039888,0.077826,0.461077,1.01591,0.794985,0.188026,0.43362,0.545444,1.05836,1.24109,2.1134,3.92417,1.98095,0.937331,1.52597,1.68036,92.4,31.2591,5.59099,0.060509,-0.123358,-0.573439,0.377546,0.000701,0.026473,0.070118,0.263458,-0.580336,0.140703,0.006271,0.079189,0.267901,0.041262,0.203131,0.110115,0.003607,0.060062,0.292731,0.075288,0.274386,14.0107,7.18085,0.268804,0.375946,14.7819,5.58086,0.283601,0.29218,1.3614,0.736638,0.782609,1.09268,2.38087,0.087209,1.07062,0.462888,0.678227,1.20229,0.037896,148.287,109.359,66.8881,0.65417,1.0277,29.3706,0.2,0.966142,0.753328,0.553961,0.555913,5.37529,122.384,3.39433,22.4956,0.090849,0.065582,1.38528,14.4019,37.6449,5.73636,0.295048,2.57692,2.91304,8.34641,31.9085,0,1.33512,10.433,0,0,0,1
24.7437,5.6129,21.1063,0.697973,3.73152,8.60885,161.034,0.978221,3.42742,1.4647,0,0,0,161.034,1.18547,0.11875,2.95134,4.6608,1.43409,2.21554,0.307692,1.13081,1.48993,1.67594,0.276535,0.996459,0.288905,0.442552,0.274801,0.299287,0.152941,0.129365,0.225932,0.138601,0.214649,0.158488,0.125003,0.118136,0.158603,0.121544,0.172908,0.126306,0.114382,0.120414,0.120369,0.126624,0.132802,0.098931,0.094638,0.06569,0.092123,0.081103,0.101787,0.076507,0.063147,0.044622,80.9796,340.933,18.4644,0.228013,1.5225,1.89292,0.262611,0.007813,0.08839,0.336582,-1.09636,0.543523,6.61609,0.465217,28.5252,395.104,1.48241,0.123521,-0.014279,-1.08549,-0.063294,0.00345,5e-06,0,0,0,0,0,0.001798,1e-06,0,0,0,0,0,0.002573,3e-06,0,0,0,0,0,0.003463,5e-06,0,0,0,0,0,0.235565,0.541923,0.686356,0.788766,0.918566,0.063859,118.975,73.6368,28.4627,0.570673,1.01868,38.3184,1.14386,0.226473,0.475891,0.416041,-0.5265,-0.695926,1.25483,0.327467,0.572248,0.456036,0.15458,-0.18555,69.0435,54.1599,7.35934,0.10659,1.36775,1.37593,0.505549,0.00191,0.043699,0.086438,-1.16257,0.744437,0.584958,0.088699,0.297824,0.509137,1.48165,2.40706,1.61335,0.552716,0.743449,0.46081,-0.807476,1.10869,106.917,304.207,17.4415,0.163132,0.589798,-0.639424,0.318841,0.004772,0.069079,0.216656,-0.343627,-0.802684,0.229954,0.009153,0.09567,0.252263,0.013234,0.115041,0.117596,0.003585,0.059873,0.324337,0.022338,0.149458,8.86916,4.4838,0.358442,0.677711,6.16985,1.9672,0.249351,0.297335,1.54854,0.630681,0.51139,1.28571,0.824682,0.086392,1.60703,0.304675,0.643433,1.27102,0.028306,149.005,45.398,38.5423,0.733938,0.962514,26.9005,0,1.1159,0.742332,0.547013,0.548964,0.163269,161.633,4.27771,17.2593,0.553091,0.321161,1.72216,31.9336,39.4375,15.4165,0.24012,1.40127,0.833333,27.1904,35.8523,8.96307,1,27.1904,0,0,0,0
31.6205,6.34512,27.3496,0.531205,5.32421,9.05865,121.611,0.832632,3.65577,3.25212,1.53986,2,18.4427,103.168,1.25406,0.195,3.5422,6.16826,2.50966,2.93368,0.406867,1.10445,1.13365,1.59835,0.238381,0.364016,0.269726,0.517433,0.153046,0.155517,0.089072,0.207842,0.14429,0.252493,0.221904,0.192891,0.079446,0.053499,0.110905,0.179444,0.173429,0.176374,0.123022,0.015941,0.04265,0.108824,0.110854,0.117513,0.100965,0.034097,0.036077,0.063236,0.065565,0.077948,0.060191,0.022629,96.6937,426.043,20.6408,0.213466,0.747779,0.223129,0.220016,0.007972,0.089287,0.405823,-0.283522,-0.638839,7.66402,0.323684,26.0103,166.017,17.379,6.39043,65.4219,78.8158,40.7239,0.003676,3e-06,0,0,0,0,0,0.00194,1e-06,0,0,0,0,0,0.002826,2e-06,0,0,0,0,0,0.003692,3e-06,0,0,0,0,0,0.104713,0.706164,0.552838,0.73864,1.09649,0.043875,126.436,60.6834,26.0888,0.666584,1.11108,30.6988,1.49644,0.88402,0.940224,0.628306,0.720243,-0.649458,1.65817,1.30564,1.14265,0.689103,1.78905,2.82295,79.4242,91.7776,9.58006,0.120619,0.986269,1.27374,0.445433,0.002539,0.050393,0.113134,-0.617912,0.504214,0.888513,0.547686,0.740058,0.832918,2.54707,7.74493,2.99472,2.13601,1.46151,0.488029,-0.313973,-1.08842,113.699,142.127,11.9217,0.104853,0.417803,0.172953,0.288999,0.002041,0.045172,0.156306,-0.105635,0.121125,0.266119,0.027957,0.167204,0.294879,0.041291,0.203202,0.158008,0.017321,0.131608,0.532564,0.067551,0.259907,12.7253,5.66827,0.402439,0.739595,11.9541,3.45472,0.378049,0.450771,1.43154,0.648805,0.59375,1.80604,0.955303,0.049713,1.92943,0.247598,0.590029,1.43841,0.019749,192.892,44.5598,96.1815,0.807409,0.743056,35.8571,0,1.02413,0.681634,0.513844,0.515796,3.83026,150.561,5.45579,15.8247,0.234448,0.102907,2.27825,9.98127,14.6994,7.52898,1.01066,1.24138,0.392857,4.83289,8.96307,2.15114,1,4.83289,0,0,0,0
40.0398,7.14005,23.8514,0.884424,6.74554,7.66798,40.6395,0.9831,6.09273,1.71656,0,0,0,40.6395,1.32104,0.027778,3.59133,4.31718,2.73043,0.522325,0.632456,1.10554,1.06601,1.53896,0.286782,0.223128,0.549238,0.146938,0.224905,0.193364,0.075181,0.178109,0.242581,0.127774,0.167272,0.153802,0.070358,0.175762,0.164903,0.148273,0.144106,0.141567,0.059552,0.132621,0.146022,0.112323,0.138924,0.112021,0.048746,0.102923,0.09584,0.072081,0.110727,0.068711,0.032396,0.070681,111.597,624.943,24.9989,0.22401,-0.237454,-1.01309,0.247555,0.010921,0.104501,0.422133,0.601678,-0.536738,10.1825,0.500595,20.698,8.68042,1.23631,0.008286,3.6e-05,0.006807,0.000753,0.003671,0,0,0,0,0,0,0.00192,0,0,0,0,0,0,0.002862,0,0,0,0,0,0,0.003691,0,0,0,0,0,0,0.055965,1.14352,0.300298,0.670004,1.37562,0.021752,152.099,53.8853,51.1147,0.805982,1.00678,37.8822,1.14279,0.219241,0.468232,0.409727,0.000724,0.168954,1.12935,0.40572,0.636962,0.564009,2.21627,8.67571,92.5854,458.425,21.4109,0.231255,0.40881,-0.91001,0.387278,0.009969,0.099847,0.257817,-0.072568,-0.962515,0.740427,0.12798,0.357742,0.483157,0.706715,0.169662,1.49011,0.647746,0.804827,0.540112,2.69384,11.7478,130.226,259.597,16.112,0.123723,-0.510167,-0.699503,0.231221,0.00316,0.056214,0.243118,0.709064,-0.461335,0.180601,0.005476,0.073997,0.178477,0.010133,0.100662,0.117014,0.003196,0.056536,0.23549,0.016178,0.127191,15.8102,6.12295,0.394864,0.601319,14.7819,3.41789,0.369181,0.335662,1.40655,0.597041,0.647911,1.31944,1.26923,0.026743,3.96551,0.123918,0.473781,1.72335,0.008794,216.949,42.2293,163.682,0.943157,0.561558,50.465,0,1.00393,0.681634,0.53344,0.535391,4.20625,126.566,5.43445,24.231,0.107778,0.055445,1.94388,28.7284,39.4375,13.2653,0.225134,1.53521,1.97297,23.157,34.0597,8.24602,1,23.157,0,0,0,1
63.8194,9.01429,34.9551,0.656341,6.54726,13.1579,61.7741,0.940826,5.54795,3.85007,1.47611,3,9.46632,52.3078,1.32432,0.055035,4.59138,6.80249,1.79261,4.77767,0.263523,1.07379,1.46303,2.29568,0.352804,1.66652,0.470319,0.28364,0.352364,0.445538,0.193009,0.26059,0.192193,0.150629,0.184253,0.240589,0.106355,0.190052,0.139882,0.106606,0.137504,0.132404,0.079108,0.188107,0.107672,0.12371,0.133397,0.111555,0.067735,0.142412,0.088853,0.058292,0.112499,0.092952,0.068553,0.1385,114.954,358.231,18.927,0.164649,0.529043,0.442307,0.248446,0.00501,0.070783,0.284902,-0.056601,-0.171683,16.5103,0.633,26.2548,243.77,3.10316,0.502317,0.483488,5.9342,-0.457599,0.005006,8e-06,0,0,0,0,0,0.002796,2e-06,0,0,0,0,0,0.0039,5e-06,0,0,0,0,0,0.005038,8e-06,0,0,0,0,0,0.090051,0.993202,0.473663,0.697147,1.19159,0.031465,130.806,127.207,71.8138,0.68061,1.03863,27.9463,1.29068,0.607464,0.7794,0.603867,1.43611,3.11763,1.5058,1.24444,1.11555,0.740835,1.4372,2.12258,100.414,133.461,11.5525,0.115049,-0.007817,-1.03082,0.343529,0.002551,0.050509,0.147031,0.178869,-0.975927,0.83438,0.438243,0.661999,0.793402,2.18967,5.77055,2.15893,2.46502,1.57004,0.72723,1.32585,1.40837,133.36,231.821,15.2257,0.114169,0.84841,0.701454,0.220089,0.002309,0.048053,0.218333,-0.51683,0.351868,0.161563,0.009518,0.097563,0.188491,0.019499,0.13964,0.104445,0.006867,0.082867,0.270248,0.038625,0.196532,26.0933,8.96381,0.408862,0.542921,20.6947,4.55467,0.32427,0.275868,1.32811,0.64067,0.646465,1.43375,2.05798,0.035515,3.47792,0.143704,0.519248,1.62209,0.01239,199.315,82.3397,208.988,0.882105,0.702853,42.0729,0.48,0.778151,0.545052,0.427275,0.429227,1.12959,92.4894,6.07312,31.4439,0.180402,0.099863,1.80649,9.45424,25.4551,3.94375,0.611673,2.42222,2.45455,3.18368,21.5114,0,1.23628,6.12247,0,0,0,1
45.8883,7.64374,29.4287,0.665819,5.39607,11.3507,148.396,0.951492,4.67598,3.34669,0.801681,3,8.13354,140.263,1.31095,0.262727,3.9879,5.88021,2.29567,3.31101,0.390405,1.08403,1.42389,1.895,0.332081,1.21623,0.238032,0.573996,0.326892,0.272054,0.110338,0.078337,0.090721,0.234723,0.175392,0.21531,0.146673,0.077112,0.130347,0.145186,0.163038,0.162067,0.139805,0.079513,0.108647,0.114052,0.11117,0.165143,0.089468,0.100903,0.078211,0.090057,0.102802,0.124559,0.103916,0.087985,88.7902,711.281,26.6698,0.300369,1.02871,0.283932,0.385195,0.014651,0.12104,0.31423,-0.541497,-0.517869,18.171,0.560714,27.2706,307.62,1.28448,0.200914,0.059055,0.818885,0.107731,0.003339,4e-06,0,0,0,0,0,0.001906,1e-06,0,0,0,0,0,0.002623,3e-06,0,0,0,0,0,0.003352,4e-06,0,0,0,0,0,0.106726,1.14117,0.316099,0.703664,1.24247,0.054546,140.229,80.9632,79.3737,0.758211,0.932248,39.6395,1.63222,0.796921,0.892704,0.546926,0.954083,0.67696,1.14161,0.318604,0.56445,0.494432,0.863239,-0.158767,71.7225,125.132,11.1862,0.155965,0.344719,-0.236458,0.491994,0.004575,0.067636,0.137473,0.012987,-0.495183,0.717045,0.107807,0.328339,0.457905,1.34391,2.80904,2.82681,1.53554,1.23917,0.438363,0.388753,-1.71067,119,519.905,22.8014,0.191609,-0.100901,-0.545917,0.275254,0.007612,0.087244,0.316959,0.513456,-0.371719,0.240951,0.017367,0.131782,0.168526,0.006943,0.083325,0.105851,0.002349,0.04847,0.417298,0.033463,0.182928,22.2372,10.9406,0.484594,0.602087,13.6251,3.75036,0.296919,0.206392,1.65917,0.559467,0.439306,2.47616,2.26498,0.044789,3.47421,0.134279,0.554082,1.58554,0.011253,185.663,57.9947,116.753,0.918657,0.803206,32.5526,0.63,1.02413,0.731608,0.60599,0.607942,0.724792,135.796,5.01131,28.3116,0.144677,0.07653,1.89046,7.42142,15.4165,3.94375,1.21768,2.32,2,1.85715,9.32159,0,1,5.01932,0,0,0,1
40.3611,7.16864,26.3865,0.728442,7.4145,7.61687,119.711,0.907629,5.82263,2.42581,1.1992,2,-15.9521,135.663,1.22078,0.02875,3.62963,4.71563,2.58534,0.672745,0.54825,1.09545,1.07755,0.924153,0.285559,0.271849,0.386284,0.176605,0.146545,0.084295,0.205171,0.163759,0.195091,0.047844,0.114379,0.079911,0.132271,0.149788,0.175249,0.072478,0.128308,0.064428,0.11554,0.140727,0.171133,0.104429,0.145699,0.081913,0.086739,0.138641,0.128417,0.10159,0.109015,0.063778,0.038612,0.101879,140.412,238.947,15.4579,0.11009,0.213151,-0.368171,0.162716,0.002291,0.047867,0.294172,0.051591,-0.351402,6.75565,0.563043,21.6616,1.52266,8.66475,0.236091,-0.278036,-0.291071,0.062409,0.005939,0,0,0,0,0,0,0.003154,0,0,0,0,0,0,0.004694,0,0,0,0,0,0,0.005991,0,0,0,0,0,0,0.129536,0.604432,0.747493,0.765236,1.02306,0.038589,107.691,93.6239,31.1162,0.601092,1.10407,17.8135,1.07557,0.651874,0.807387,0.750661,1.9145,3.68818,1.28044,0.788514,0.887983,0.693499,1.31382,2.49121,125.514,77.2532,8.78938,0.070027,-0.114757,-0.142782,0.244798,0.000943,0.030711,0.125453,0.316993,0.183441,0.643232,0.107345,0.327635,0.509357,0.941579,0.058661,2.16672,2.51793,1.5868,0.732349,0.946748,-0.487403,157.26,103.127,10.1551,0.064576,0.068401,-0.328911,0.146703,0.00079,0.028106,0.191586,0.088047,-0.29617,0.1693,0.016151,0.127087,0.201547,0.019536,0.139773,0.101248,0.00266,0.051571,0.341053,0.062385,0.24977,13.7536,3.36687,0.340764,0.498378,12.8539,1.8857,0.318471,0.279129,1.25293,0.599281,0.598039,1.69217,0.842077,0.057487,1.987,0.25012,0.583507,1.40802,0.013632,168.55,66.0459,72.3272,0.781331,0.910019,29.1223,0,0.518317,0.369295,0.283695,0.285655,2.88235,79.4458,4.93354,21.4793,0.082994,0.045092,1.84054,31.17,39.4375,9.68011,0.219022,1,3.07407,25.5447,34.7767,3.94375,1,25.5447,0,0,0,0
